STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,10#143#123
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,10#143#123
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,10#143#123
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,10#143#123
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,11,S_W_ID,=,1#143#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,11,S_W_ID,=,1#143#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,11,S_W_ID,=,1#143#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,11,S_W_ID,=,1#143#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,2,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,2,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,2,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,2,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,4,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,4,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,4,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,4,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,11,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,7,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,7,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,7,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,11,OL_D_ID,=,7,S_W_ID,=,1#143#141
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_W_ID,=,1,S_QUANTITY,<,12#171#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_W_ID,=,1,S_QUANTITY,<,12#171#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_W_ID,=,1,S_QUANTITY,<,12#171#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_W_ID,=,1,S_QUANTITY,<,12#171#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_W_ID,=,1,S_QUANTITY,<,12#171#156
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,13,S_W_ID,=,1#199#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,13,S_W_ID,=,1#199#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,13,S_W_ID,=,1#199#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,13,S_W_ID,=,1#199#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,13,S_W_ID,=,1#199#171
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,14,S_W_ID,=,1#227#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,14,S_W_ID,=,1#227#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,14,S_W_ID,=,1#227#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,1,S_QUANTITY,<,14,S_W_ID,=,1#227#371
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,2,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,3,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,4,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,5,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,6,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#OL_D_ID,=,7,S_QUANTITY,<,14,S_W_ID,=,1#227#186
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,1,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,1,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,1,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,1,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,2,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,2,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,2,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,2,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,3,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,3,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,3,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,3,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,4,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,4,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,4,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,4,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,5,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,5,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,5,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,5,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,6,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,6,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,6,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,6,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,7,S_W_ID,=,1#255#457
STOCK,ORDER_LINE#S_I_ID=OL_I_ID,S_W_ID=OL_W_ID#S_QUANTITY,<,15,OL_D_ID,=,7,S_W_ID,=,1#255#457
